agent_id,win,n,distinct_nf,distinct_ep,err_rate,get_frac,write_frac,mean_resp,max_resp,n_orphan,hour,label,attack_type,tgt_set,distinct_ep_roll,distinct_nf_roll,distinct_target_roll,err_count_roll,n_roll,resp_roll_max,rule,rule_reason,ml,risk,decision,nfs_touched
nrf-heartbeat-svc,2026-08-03 10:40:00,6,1,2,0.0,0.0,1.0,193.66666666666666,292,0,10,legit,none,set(),3,1,0,0.0,30,292,0.0,none,0.0,0.0,PASS,NRF
oss-orchestration-hub,2026-08-05 23:50:00,23,6,9,0.0,0.2608695652173913,0.7391304347826086,604.9565217391304,954,0,23,legit,none,"{'SUPI-0272', 'SUPI-0398', 'SUPI-0258', 'SUPI-0301', 'SUPI-0054', 'SUPI-0340', 'SUPI-0047', 'SUPI-0328'}",13,6,27,1.0,115,999,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
oss-orchestration-hub,2026-08-07 15:58:00,23,6,8,0.0,0.30434782608695654,0.6956521739130435,666.8695652173913,984,0,15,legit,none,"{'SUPI-0329', 'SUPI-0304', 'SUPI-0224', 'SUPI-0373', 'SUPI-0226', 'SUPI-0004', 'SUPI-0169', 'SUPI-0076', 'SUPI-0238', 'SUPI-0109'}",14,6,24,1.0,114,991,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
closed-loop-assurance,2026-08-06 17:09:00,11,3,5,0.0,0.0,1.0,487.27272727272725,897,0,17,legit,none,"{'SUPI-0150', 'SUPI-0181', 'SUPI-0306', 'SUPI-0160', 'SUPI-0354', 'SUPI-0103', 'SUPI-0156', 'SUPI-0042'}",7,3,21,3.0,54,897,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
orch-session-mgr,2026-08-05 12:53:00,8,3,5,0.0,0.0,1.0,857.0,1186,0,12,legit,none,{'SUPI-0100'},6,3,12,0.0,42,1186,0.0,none,0.0,0.0,PASS,"AMF,PCF,SMF"
oss-orchestration-hub,2026-08-03 15:13:00,18,6,6,0.0,0.3333333333333333,0.6666666666666666,621.1111111111111,933,0,15,legit,none,"{'SUPI-0131', 'SUPI-0313', 'SUPI-0083', 'SUPI-0018', 'SUPI-0288', 'SUPI-0063', 'SUPI-0199', 'SUPI-0051'}",11,6,19,0.0,87,999,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
provisioning-agent,2026-08-04 08:16:00,5,2,2,0.0,0.0,1.0,704.2,1141,0,8,legit,none,"{'SUPI-0147', 'SUPI-0192', 'SUPI-0176', 'SUPI-0316', 'SUPI-0303'}",3,2,16,0.0,25,1487,0.0,none,0.0,0.0,PASS,"NEF,UDM"
orch-session-mgr,2026-08-07 18:04:00,10,2,5,0.0,0.0,1.0,712.7,1175,0,18,legit,none,"{'SUPI-0057', 'SUPI-0028', 'SUPI-0355', 'SUPI-0208'}",7,3,10,1.0,50,1175,0.0,none,0.0,0.0,PASS,"PCF,SMF"
orch-session-mgr,2026-08-06 11:42:00,11,2,4,0.0,0.0,1.0,584.1818181818181,1159,0,11,legit,none,"{'SUPI-0023', 'SUPI-0269'}",6,3,9,0.0,53,1159,0.0,none,0.0,0.0,PASS,"PCF,SMF"
closed-loop-assurance,2026-08-05 09:34:00,18,3,6,0.0,0.0,1.0,535.4444444444445,849,0,9,legit,none,"{'SUPI-0356', 'SUPI-0046', 'SUPI-0184', 'SUPI-0386', 'SUPI-0224', 'SUPI-0050', 'SUPI-0195', 'SUPI-0309', 'SUPI-0095', 'SUPI-0207', 'SUPI-0085', 'SUPI-0205'}",6,3,24,0.0,95,895,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
closed-loop-assurance,2026-08-03 06:02:00,15,3,4,0.13333333333333333,0.0,1.0,531.8666666666667,862,0,6,legit,none,"{'SUPI-0184', 'SUPI-0182', 'SUPI-0136', 'SUPI-0327', 'SUPI-0062', 'SUPI-0082', 'SUPI-0287', 'SUPI-0335'}",7,3,22,3.0,66,878,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
nrf-heartbeat-svc,2026-08-05 18:46:00,6,1,2,0.0,0.0,1.0,148.83333333333334,230,0,18,legit,none,set(),3,1,0,0.0,29,297,0.0,none,0.0,0.0,PASS,NRF
orch-session-mgr,2026-08-03 15:26:00,12,2,4,0.08333333333333333,0.0,1.0,729.3333333333334,1180,0,15,legit,none,"{'SUPI-0296', 'SUPI-0383'}",5,3,10,2.0,62,1180,0.0,none,0.0,0.0,PASS,"PCF,SMF"
provisioning-agent,2026-08-05 06:58:00,4,2,3,0.0,0.25,0.75,870.5,1295,0,6,legit,none,"{'SUPI-0006', 'SUPI-0377', 'SUPI-0074', 'SUPI-0325'}",3,2,14,0.0,18,1468,0.0,none,0.0,0.0,PASS,"NEF,UDM"
provisioning-agent,2026-08-07 08:16:00,1,1,1,0.0,0.0,1.0,1349.0,1349,0,8,legit,none,{'SUPI-0024'},3,2,7,0.0,8,1349,0.0,none,0.0,0.0,PASS,UDM
nrf-heartbeat-svc,2026-08-05 12:43:00,6,1,2,0.0,0.0,1.0,223.5,271,0,12,legit,none,set(),3,1,0,0.0,32,281,0.0,none,0.0,0.0,PASS,NRF
nrf-heartbeat-svc,2026-08-07 08:41:00,5,1,2,0.0,0.0,1.0,179.6,255,0,8,legit,none,set(),2,1,0,0.0,24,283,0.0,none,0.0,0.0,PASS,NRF
oss-inventory-job,2026-08-05 02:19:00,5,2,2,0.2,1.0,0.0,345.8,489,0,2,legit,none,"{'SUPI-0059', 'SUPI-0272', 'SUPI-0129'}",4,2,12,1.0,25,599,0.0,none,0.8779939981957765,0.8779939981957765,BLOCK,"NRF,UDM"
nrf-heartbeat-svc,2026-08-04 18:09:00,4,1,2,0.0,0.0,1.0,221.0,277,0,18,legit,none,set(),2,1,0,0.0,19,284,0.0,none,0.0,0.0,PASS,NRF
closed-loop-assurance,2026-08-04 14:44:00,8,3,4,0.0,0.125,0.875,509.125,770,0,14,legit,none,"{'SUPI-0198', 'SUPI-0081', 'SUPI-0127', 'SUPI-0346', 'SUPI-0253'}",5,3,18,0.0,41,893,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
nrf-heartbeat-svc,2026-08-05 20:30:00,5,1,3,0.0,0.2,0.8,148.4,296,0,20,legit,none,set(),3,1,0,0.0,25,298,0.0,none,0.0,0.0,PASS,NRF
policy-audit-svc,2026-08-05 13:45:00,2,1,1,0.0,0.0,1.0,237.0,239,0,13,legit,none,"{'SUPI-0210', 'SUPI-0390'}",2,1,7,0.0,8,307,0.0,none,0.0,0.0,PASS,PCF
policy-audit-svc,2026-08-05 13:44:00,2,1,2,0.0,0.0,1.0,176.0,240,0,13,legit,none,"{'SUPI-0393', 'SUPI-0153'}",2,1,7,0.0,8,378,0.0,none,0.0,0.0,PASS,PCF
closed-loop-assurance,2026-08-05 07:12:00,10,3,4,0.0,0.0,1.0,535.7,882,0,7,legit,none,"{'SUPI-0123', 'SUPI-0294', 'SUPI-0187', 'SUPI-0369', 'SUPI-0382', 'SUPI-0324'}",6,3,17,1.0,51,896,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
oss-orchestration-hub,2026-08-03 18:54:00,24,6,8,0.041666666666666664,0.2916666666666667,0.7083333333333334,534.1666666666666,981,0,18,legit,none,"{'SUPI-0141', 'SUPI-0046', 'SUPI-0055', 'SUPI-0183', 'SUPI-0353', 'SUPI-0258', 'SUPI-0040', 'SUPI-0315', 'SUPI-0035', 'SUPI-0175', 'SUPI-0335', 'SUPI-0279'}",12,6,26,1.0,117,991,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
oss-inventory-job,2026-08-04 03:45:00,3,2,3,0.0,1.0,0.0,274.6666666666667,314,0,3,legit,none,"{'SUPI-0333', 'SUPI-0059'}",3,2,8,0.0,18,516,0.0,none,0.7353130695730611,0.7353130695730611,STEP-UP,"NRF,UDM"
orch-session-mgr,2026-08-07 10:37:00,10,2,4,0.0,0.0,1.0,655.2,1118,0,10,legit,none,"{'SUPI-0013', 'SUPI-0022', 'SUPI-0363'}",6,3,10,0.0,48,1193,0.0,none,0.0,0.0,PASS,"PCF,SMF"
oss-orchestration-hub,2026-08-03 05:41:00,17,6,6,0.0,0.4117647058823529,0.5882352941176471,575.2352941176471,949,0,5,legit,none,"{'SUPI-0361', 'SUPI-0207', 'SUPI-0204', 'SUPI-0180', 'SUPI-0172', 'SUPI-0024', 'SUPI-0069', 'SUPI-0014'}",11,6,21,1.0,84,992,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
nrf-heartbeat-svc,2026-08-03 01:12:00,4,1,2,0.0,0.0,1.0,248.0,258,0,1,legit,none,set(),2,1,0,0.0,22,299,0.0,none,0.0,0.0,PASS,NRF
oss-orchestration-hub,2026-08-04 10:06:00,16,6,9,0.0,0.3125,0.6875,560.3125,975,0,10,legit,none,"{'SUPI-0244', 'SUPI-0263', 'SUPI-0189', 'SUPI-0323', 'SUPI-0358', 'SUPI-0001', 'SUPI-0311'}",12,6,21,0.0,82,995,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
oss-inventory-job,2026-08-04 02:05:00,4,2,2,0.0,1.0,0.0,445.5,583,0,2,legit,none,"{'SUPI-0249', 'SUPI-0272'}",4,2,9,0.0,23,583,0.0,none,0.0,0.0,PASS,"NRF,UDM"
orch-session-mgr,2026-08-07 03:14:00,12,3,5,0.0,0.0,1.0,715.3333333333334,1172,0,3,legit,none,{'SUPI-0169'},6,3,10,1.0,59,1199,0.0,none,0.0,0.0,PASS,"AMF,PCF,SMF"
nrf-heartbeat-svc,2026-08-04 20:58:00,3,1,2,0.0,0.0,1.0,208.33333333333334,261,0,20,legit,none,set(),2,1,0,0.0,18,277,0.0,none,0.0,0.0,PASS,NRF
orch-session-mgr,2026-08-04 21:25:00,9,2,4,0.0,0.0,1.0,810.6666666666666,1156,0,21,legit,none,"{'SUPI-0013', 'SUPI-0297'}",5,3,10,1.0,47,1178,0.0,none,0.0,0.0,PASS,"PCF,SMF"
oss-orchestration-hub,2026-08-07 16:04:00,15,6,9,0.0,0.13333333333333333,0.8666666666666667,682.9333333333333,940,0,16,legit,none,"{'SUPI-0380', 'SUPI-0242', 'SUPI-0059', 'SUPI-0291', 'SUPI-0391', 'SUPI-0327', 'SUPI-0140'}",13,6,20,0.0,76,990,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
orch-session-mgr,2026-08-04 08:25:00,10,3,6,0.0,0.0,1.0,575.0,971,0,8,legit,none,{'SUPI-0156'},7,3,8,1.0,49,1195,0.0,none,0.0,0.0,PASS,"AMF,PCF,SMF"
provisioning-agent,2026-08-07 20:39:00,5,2,2,0.0,0.0,1.0,854.0,1083,0,20,legit,none,"{'SUPI-0230', 'SUPI-0292', 'SUPI-0026', 'SUPI-0319', 'SUPI-0077'}",3,2,16,0.0,24,1415,0.0,none,0.0,0.0,PASS,"NEF,UDM"
policy-audit-svc,2026-08-06 16:40:00,2,1,1,0.0,0.0,1.0,295.5,299,0,16,legit,none,"{'SUPI-0393', 'SUPI-0191'}",2,1,7,0.0,8,395,0.0,none,0.0,0.0,PASS,PCF
closed-loop-assurance,2026-08-03 00:22:00,13,3,5,0.0,0.15384615384615385,0.8461538461538461,618.5384615384615,837,0,0,legit,none,"{'SUPI-0110', 'SUPI-0097', 'SUPI-0119', 'SUPI-0333', 'SUPI-0103', 'SUPI-0169'}",6,3,22,0.0,68,897,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
oss-orchestration-hub,2026-08-04 06:19:00,17,6,7,0.058823529411764705,0.29411764705882354,0.7058823529411765,686.3529411764706,992,0,6,legit,none,"{'SUPI-0164', 'SUPI-0037', 'SUPI-0332', 'SUPI-0378', 'SUPI-0358', 'SUPI-0132'}",12,6,20,1.0,85,992,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
closed-loop-assurance,2026-08-03 08:14:00,11,3,3,0.0,0.0,1.0,545.1818181818181,891,0,8,legit,none,"{'SUPI-0363', 'SUPI-0067', 'SUPI-0012', 'SUPI-0130', 'SUPI-0177', 'SUPI-0024', 'SUPI-0073'}",3,3,16,2.0,51,894,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
closed-loop-assurance,2026-08-05 08:53:00,12,3,3,0.0,0.0,1.0,580.1666666666666,880,0,8,legit,none,"{'SUPI-0306', 'SUPI-0276', 'SUPI-0310', 'SUPI-0299', 'SUPI-0200', 'SUPI-0302', 'SUPI-0173', 'SUPI-0089'}",6,3,21,2.0,64,897,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
orch-session-mgr,2026-08-05 17:49:00,6,2,4,0.0,0.0,1.0,781.0,985,0,17,legit,none,{'SUPI-0060'},5,3,7,0.0,32,1187,0.0,none,0.0,0.0,PASS,"PCF,SMF"
nrf-heartbeat-svc,2026-08-06 03:19:00,6,1,2,0.0,0.0,1.0,187.33333333333334,273,0,3,legit,none,set(),3,1,0,0.0,28,291,0.0,none,0.0,0.0,PASS,NRF
orch-session-mgr,2026-08-07 16:06:00,6,2,4,0.0,0.0,1.0,832.3333333333334,1085,0,16,legit,none,{'SUPI-0355'},6,3,6,0.0,33,1152,0.0,none,0.0,0.0,PASS,"PCF,SMF"
closed-loop-assurance,2026-08-05 18:20:00,11,3,3,0.09090909090909091,0.0,1.0,347.90909090909093,748,0,18,legit,none,"{'SUPI-0097', 'SUPI-0261', 'SUPI-0245', 'SUPI-0148', 'SUPI-0298', 'SUPI-0318', 'SUPI-0365'}",6,3,20,1.0,54,885,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
nrf-heartbeat-svc,2026-08-04 16:33:00,5,1,3,0.0,0.2,0.8,237.0,261,0,16,legit,none,set(),3,1,0,0.0,24,272,0.0,none,0.0,0.0,PASS,NRF
orch-session-mgr,2026-08-03 20:41:00,8,2,4,0.0,0.0,1.0,773.625,1192,0,20,legit,none,"{'SUPI-0356', 'SUPI-0371', 'SUPI-0220'}",6,3,10,0.0,42,1192,0.0,none,0.0,0.0,PASS,"PCF,SMF"
nrf-heartbeat-svc,2026-08-05 13:04:00,5,1,2,0.0,0.0,1.0,202.2,266,0,13,legit,none,set(),2,1,0,0.0,25,283,0.0,none,0.0,0.0,PASS,NRF
orch-session-mgr,2026-08-06 01:07:00,9,3,5,0.0,0.0,1.0,654.3333333333334,1020,0,1,legit,none,"{'SUPI-0221', 'SUPI-0003', 'SUPI-0105'}",8,3,13,0.0,47,1119,0.0,none,0.0,0.0,PASS,"AMF,PCF,SMF"
oss-orchestration-hub,2026-08-03 11:20:00,16,6,7,0.0,0.3125,0.6875,537.8125,960,0,11,legit,none,"{'SUPI-0110', 'SUPI-0162', 'SUPI-0096', 'SUPI-0214', 'SUPI-0136', 'SUPI-0087', 'SUPI-0190', 'SUPI-0122', 'SUPI-0236'}",10,6,17,2.0,80,968,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
orch-session-mgr,2026-08-06 13:20:00,7,2,4,0.0,0.0,1.0,471.14285714285717,629,0,13,legit,none,{'SUPI-0385'},6,3,8,1.0,35,1193,0.0,none,0.0,0.0,PASS,"PCF,SMF"
oss-orchestration-hub,2026-08-03 04:23:00,11,5,7,0.0,0.36363636363636365,0.6363636363636364,585.6363636363636,970,0,4,legit,none,"{'SUPI-0118', 'SUPI-0004', 'SUPI-0160'}",11,6,18,1.0,59,970,0.0,none,0.0,0.0,PASS,"AMF,NRF,PCF,SMF,UDM"
orch-session-mgr,2026-08-03 11:20:00,7,2,4,0.0,0.0,1.0,537.1428571428571,772,0,11,legit,none,"{'SUPI-0131', 'SUPI-0293', 'SUPI-0185'}",6,3,8,1.0,34,1106,0.0,none,0.0,0.0,PASS,"PCF,SMF"
oss-orchestration-hub,2026-08-06 21:10:00,16,6,8,0.0,0.25,0.75,651.375,986,0,21,legit,none,"{'SUPI-0046', 'SUPI-0031', 'SUPI-0224', 'SUPI-0248', 'SUPI-0129', 'SUPI-0158', 'SUPI-0033', 'SUPI-0390'}",10,6,21,0.0,77,986,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
orch-session-mgr,2026-08-04 19:34:00,15,3,5,0.06666666666666667,0.0,1.0,680.7333333333333,1104,0,19,legit,none,"{'SUPI-0394', 'SUPI-0066', 'SUPI-0177'}",8,3,9,3.0,72,1174,0.0,none,0.0,0.0,PASS,"AMF,PCF,SMF"
closed-loop-assurance,2026-08-06 16:30:00,13,3,4,0.07692307692307693,0.07692307692307693,0.9230769230769231,548.6153846153846,838,0,16,legit,none,"{'SUPI-0356', 'SUPI-0269', 'SUPI-0292', 'SUPI-0307', 'SUPI-0263', 'SUPI-0030'}",4,3,21,1.0,62,897,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
orch-session-mgr,2026-08-05 06:48:00,13,2,5,0.0,0.0,1.0,820.8461538461538,1189,0,6,legit,none,"{'SUPI-0265', 'SUPI-0338', 'SUPI-0060'}",7,3,11,0.0,60,1198,0.0,none,0.0,0.0,PASS,"PCF,SMF"
orch-session-mgr,2026-08-03 04:59:00,13,2,4,0.0,0.0,1.0,607.0769230769231,1151,0,4,legit,none,"{'SUPI-0270', 'SUPI-0007', 'SUPI-0291'}",6,3,13,0.0,64,1177,0.0,none,0.0,0.0,PASS,"PCF,SMF"
policy-audit-svc,2026-08-06 19:01:00,2,1,2,0.0,0.0,1.0,132.5,143,0,19,legit,none,"{'SUPI-0059', 'SUPI-0056'}",2,1,8,0.0,8,397,0.0,none,0.0,0.0,PASS,PCF
oss-orchestration-hub,2026-08-07 11:50:00,18,6,7,0.0,0.3333333333333333,0.6666666666666666,568.0555555555555,917,0,11,legit,none,"{'SUPI-0046', 'SUPI-0261', 'SUPI-0038', 'SUPI-0398', 'SUPI-0321', 'SUPI-0362', 'SUPI-0088', 'SUPI-0066', 'SUPI-0385'}",12,6,25,0.0,90,965,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
policy-audit-svc,2026-08-04 13:06:00,1,1,1,0.0,0.0,1.0,142.0,142,0,13,legit,none,{'SUPI-0352'},2,1,7,0.0,8,398,0.0,none,0.0,0.0,PASS,PCF
closed-loop-assurance,2026-08-05 05:15:00,18,3,4,0.0,0.0,1.0,479.94444444444446,868,0,5,legit,none,"{'SUPI-0009', 'SUPI-0153', 'SUPI-0392', 'SUPI-0368', 'SUPI-0029', 'SUPI-0074', 'SUPI-0137', 'SUPI-0381', 'SUPI-0390'}",7,3,28,0.0,91,888,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
provisioning-agent,2026-08-03 14:33:00,3,2,2,0.0,0.0,1.0,769.3333333333334,1036,0,14,legit,none,"{'SUPI-0072', 'SUPI-0048', 'SUPI-0181'}",2,2,12,0.0,17,1367,0.0,none,0.0,0.0,PASS,"NEF,UDM"
nrf-heartbeat-svc,2026-08-03 16:45:00,3,1,2,0.0,0.0,1.0,238.66666666666666,293,0,16,legit,none,set(),2,1,0,0.0,17,298,0.0,none,0.0,0.0,PASS,NRF
provisioning-agent,2026-08-06 13:33:00,4,2,2,0.0,0.0,1.0,1056.0,1457,0,13,legit,none,"{'SUPI-0368', 'SUPI-0272', 'SUPI-0387', 'SUPI-0155'}",2,2,13,0.0,15,1457,0.0,none,0.0,0.0,PASS,"NEF,UDM"
provisioning-agent,2026-08-07 08:39:00,2,2,2,0.0,0.0,1.0,1378.5,1389,0,8,legit,none,"{'SUPI-0055', 'SUPI-0053'}",2,2,8,1.0,10,1389,0.0,none,0.0,0.0,PASS,"NEF,UDM"
oss-orchestration-hub,2026-08-05 04:34:00,11,5,6,0.0,0.2727272727272727,0.7272727272727273,612.9090909090909,978,0,4,legit,none,"{'SUPI-0326', 'SUPI-0300', 'SUPI-0285', 'SUPI-0164'}",13,6,17,1.0,55,983,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF"
provisioning-agent,2026-08-06 15:13:00,2,2,2,0.0,0.0,1.0,1375.0,1378,0,15,legit,none,"{'SUPI-0272', 'SUPI-0179'}",2,2,12,0.0,12,1378,0.0,none,0.0,0.0,PASS,"NEF,UDM"
oss-orchestration-hub,2026-08-06 18:52:00,18,5,7,0.0,0.2777777777777778,0.7222222222222222,666.9444444444445,994,0,18,legit,none,"{'SUPI-0236', 'SUPI-0020', 'SUPI-0075', 'SUPI-0344', 'SUPI-0278', 'SUPI-0283', 'SUPI-0122', 'SUPI-0337', 'SUPI-0216', 'SUPI-0042'}",14,6,26,1.0,94,999,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF,SMF,UDM"
closed-loop-assurance,2026-08-06 00:49:00,8,3,3,0.125,0.0,1.0,474.125,711,0,0,legit,none,"{'SUPI-0184', 'SUPI-0274', 'SUPI-0188', 'SUPI-0378', 'SUPI-0104', 'SUPI-0014'}",5,3,21,2.0,39,893,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
nrf-heartbeat-svc,2026-08-03 02:18:00,4,1,2,0.0,0.0,1.0,187.75,249,0,2,legit,none,set(),2,1,0,0.0,20,278,0.0,none,0.0,0.0,PASS,NRF
nrf-heartbeat-svc,2026-08-05 21:16:00,4,1,2,0.0,0.0,1.0,153.0,185,0,21,legit,none,set(),2,1,0,0.0,19,292,0.0,none,0.0,0.0,PASS,NRF
nrf-heartbeat-svc,2026-08-07 06:12:00,6,1,2,0.0,0.0,1.0,203.5,296,0,6,legit,none,set(),2,1,0,1.0,26,296,0.0,none,0.0,0.0,PASS,NRF
policy-audit-svc,2026-08-06 15:22:00,1,1,1,0.0,0.0,1.0,228.0,228,0,15,legit,none,{'SUPI-0326'},2,1,4,0.0,5,382,0.0,none,0.0,0.0,PASS,PCF
orch-session-mgr,2026-08-07 11:41:00,8,2,4,0.0,0.0,1.0,818.25,1091,0,11,legit,none,"{'SUPI-0159', 'SUPI-0276', 'SUPI-0102'}",5,2,10,0.0,37,1195,0.0,none,0.0,0.0,PASS,"PCF,SMF"
oss-orchestration-hub,2026-08-03 15:31:00,17,6,9,0.058823529411764705,0.17647058823529413,0.8235294117647058,609.2352941176471,825,0,15,legit,none,"{'SUPI-0343', 'SUPI-0282', 'SUPI-0399', 'SUPI-0288', 'SUPI-0176', 'SUPI-0015', 'SUPI-0256'}",10,6,21,2.0,87,984,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
oss-orchestration-hub,2026-08-05 08:21:00,16,6,6,0.0,0.375,0.625,538.3125,989,0,8,legit,none,"{'SUPI-0080', 'SUPI-0119', 'SUPI-0164', 'SUPI-0299', 'SUPI-0029', 'SUPI-0156', 'SUPI-0335'}",7,6,25,1.0,83,993,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
closed-loop-assurance,2026-08-06 17:13:00,11,3,3,0.0,0.0,1.0,419.0,792,0,17,legit,none,"{'SUPI-0150', 'SUPI-0356', 'SUPI-0292', 'SUPI-0173', 'SUPI-0042'}",7,3,21,0.0,56,897,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
nrf-heartbeat-svc,2026-08-06 19:28:00,6,1,2,0.0,0.0,1.0,200.66666666666666,291,0,19,legit,none,set(),3,1,0,0.0,32,291,0.0,none,0.0,0.0,PASS,NRF
provisioning-agent,2026-08-07 19:20:00,2,2,2,0.0,0.0,1.0,1020.0,1148,0,19,legit,none,"{'SUPI-0141', 'SUPI-0285'}",2,2,7,0.0,9,1460,0.0,none,0.0,0.0,PASS,"NEF,UDM"
provisioning-agent,2026-08-07 17:22:00,4,2,2,0.0,0.0,1.0,794.75,1237,0,17,legit,none,"{'SUPI-0047', 'SUPI-0333', 'SUPI-0375', 'SUPI-0399'}",3,2,17,0.0,21,1488,0.0,none,0.0,0.0,PASS,"NEF,UDM"
provisioning-agent,2026-08-07 20:19:00,4,2,2,0.0,0.0,1.0,828.5,1466,0,20,legit,none,"{'SUPI-0296', 'SUPI-0339', 'SUPI-0065', 'SUPI-0297'}",5,2,15,1.0,23,1474,0.0,none,0.0,0.0,PASS,"NEF,UDM"
orch-session-mgr,2026-08-03 06:22:00,6,2,4,0.0,0.0,1.0,699.5,1179,0,6,legit,none,"{'SUPI-0226', 'SUPI-0124'}",7,3,7,0.0,27,1191,0.0,none,0.0,0.0,PASS,"PCF,SMF"
closed-loop-assurance,2026-08-03 13:14:00,11,3,4,0.0,0.09090909090909091,0.9090909090909091,395.6363636363636,797,0,13,legit,none,"{'SUPI-0363', 'SUPI-0360', 'SUPI-0188', 'SUPI-0352', 'SUPI-0209', 'SUPI-0115'}",5,3,20,1.0,52,874,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
nrf-heartbeat-svc,2026-08-06 09:20:00,6,1,2,0.0,0.0,1.0,192.83333333333334,253,0,9,legit,none,set(),3,1,0,0.0,27,291,0.0,none,0.0,0.0,PASS,NRF
orch-session-mgr,2026-08-07 21:39:00,6,2,4,0.0,0.0,1.0,627.0,888,0,21,legit,none,"{'SUPI-0023', 'SUPI-0034'}",6,3,9,1.0,33,1065,0.0,none,0.0,0.0,PASS,"PCF,SMF"
oss-orchestration-hub,2026-08-07 13:04:00,15,6,7,0.0,0.26666666666666666,0.7333333333333333,587.9333333333333,956,0,13,legit,none,"{'SUPI-0184', 'SUPI-0305', 'SUPI-0010', 'SUPI-0263', 'SUPI-0059', 'SUPI-0138'}",11,6,19,0.0,76,967,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
provisioning-agent,2026-08-06 20:43:00,3,2,2,0.0,0.0,1.0,1066.0,1494,0,20,legit,none,"{'SUPI-0349', 'SUPI-0371', 'SUPI-0211'}",2,2,13,0.0,16,1497,0.0,none,0.0,0.0,PASS,"NEF,UDM"
oss-orchestration-hub,2026-08-04 15:39:00,13,6,6,0.0,0.3076923076923077,0.6923076923076923,585.3076923076923,958,0,15,legit,none,"{'SUPI-0039', 'SUPI-0194', 'SUPI-0358', 'SUPI-0005', 'SUPI-0233'}",9,6,20,1.0,62,976,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
nrf-heartbeat-svc,2026-08-05 04:23:00,6,1,2,0.0,0.0,1.0,201.5,296,0,4,legit,none,set(),2,1,0,0.0,28,298,0.0,none,0.0,0.0,PASS,NRF
closed-loop-assurance,2026-08-07 16:31:00,13,3,3,0.0,0.0,1.0,508.38461538461536,822,0,16,legit,none,"{'SUPI-0134', 'SUPI-0201', 'SUPI-0057', 'SUPI-0041', 'SUPI-0068', 'SUPI-0124'}",7,3,21,0.0,64,896,0.0,none,0.0,0.0,PASS,"AMF,NEF,PCF"
orch-session-mgr,2026-08-04 17:17:00,9,2,4,0.0,0.0,1.0,758.7777777777778,1193,0,17,legit,none,{'SUPI-0277'},5,3,10,0.0,48,1193,0.0,none,0.0,0.0,PASS,"PCF,SMF"
oss-orchestration-hub,2026-08-05 23:37:00,22,6,7,0.0,0.3181818181818182,0.6818181818181818,683.4090909090909,989,0,23,legit,none,"{'SUPI-0064', 'SUPI-0102', 'SUPI-0228', 'SUPI-0075', 'SUPI-0178', 'SUPI-0042', 'SUPI-0330'}",11,6,26,0.0,113,989,0.0,none,0.0,0.0,PASS,"AMF,NEF,NRF,PCF,SMF,UDM"
